section,entry_type,jp,kana,meaning,example_jp,example_ko,extra_json,raw_ocr,level
명사,noun,原則,げんそく,원칙,,,,原則 원칙 げんそく,N1
명사,noun,減点,げんてん,감점,,,,減点 감점 げんてん,N1
명사,noun,健闘,けんとう,건투,,,,健闘 건투 けんとう,N1
명사,noun,原動力,げんどうりょく,원동력,,,,原動力 원동력 げんどうりょく,N1
명사,noun,圏内,けんない,권내,,,,圏内 권내 けんない,N1
명사,noun,倹約,けんやく,검약,,,,倹約 검약 けんやく,N1
명사,noun,兼用,けんよう,겸용,,,,兼用 겸용 けんよう,N1
명사,noun,原論,げんろん,원론,,,,原論 원론 げんろん,N1
명사,noun,行為,こうい,행위,,,,行為 행위 こうい,N1
명사,noun,合意,ごう이,합의,,,"{""year"": ""2015""}",合意 2015 합의 ごうい,N1
명사,noun,公益,こうえき,공익,,,,公益 공익 こうえき,N1
명사,noun,交易,こうえき,교역,,,,交易 교역 こうえき,N1
명사,noun,航海,こうかい,항해,,,,航海 항해 こうかい,N1
명사,noun,後悔,こうかい,후회,,,,後悔 후회 こうかい,N1
명사,noun,抗議,こうぎ,항의,,,,抗議 항의 こうぎ,N1
명사,noun,合議,ごうぎ,합의,,,,合議 합의 ごうぎ,N1
명사,noun,好況,こうきょう,호황,,,,好況 호황 こうきょう,N1
명사,noun,高原,こうげん,고원,,,,高原 고원 こうげん,N1
명사,noun,公言,こうげん,"공언, 당당하게 말함",,,,"公言 공언, 당당하게 말함 こうげん",N1
명사,noun,考古学,こうこがく,고고학,,,,考古学 고고학 こうこがく,N1
명사,noun,鉱山,こうざん,광산,,,,鉱山 광산 こうざん,N1
명사,noun,口述,こうじゅつ,구술,,,,口述 구술 こうじゅつ,N1
명사,noun,控除,こうじょ,공제,,,,控除 공제 こうじょ,N1
명사,noun,交渉,こうしょう,교섭,,,,交渉 교섭 こうしょう,N1
명사,noun,香辛料,こうしんりょう,향신료,,,,香辛料 향신료 こうしんりょう,N1
명사,noun,降水,こうすい,강수,,,,降水 강수 こうすい,N1
명사,noun,洪水,こうずい,홍수,,,,洪水 홍수 こうずい,N1
명사,noun,公然,こうぜん,공공연함,,,,公然 공공연함 こうぜん,N1
명사,noun,構想,こうそう,구상,,,,構想 구상 こうそう,N1
명사,noun,抗争,공소,항쟁,,,,抗争 항쟁 こうそう,N1
명사,noun,拘束,こうそく,구속,,,,拘束 구속 こうそく,N1
명사,noun,後退,こうたい,후퇴,,,,後退 후퇴 こうたい,N1
명사,noun,光沢,こうたく,광택,,,,光沢 광택 こうたく,N1
명사,noun,構築,こうちく,"구축, 쌓아 올려 만듦",,,,"構築 구축, 쌓아 올려 만듦 こうちく",N1
명사,noun,高低,こうてい,"고저, 높낮이",,,,"高低 고저, 높낮이 こうてい",N1
명사,noun,好転,こうてん,"호전, 상태가 좋아짐",,,,"好転 호전, 상태가 좋아짐 こうてん",N1
명사,noun,口頭,こうとう,"구두, 입으로 말함",,,,"口頭 구두, 입으로 말함 こうとう",N1
명사,noun,購読,こうどく,구독,,,,購読 구독 こうどく,N1
명사,noun,購入,こうにゅう,구입,,,,購入 구입 こうにゅう,N1
명사,noun,公認,こうにん,공인,,,,公認 공인 こうにん,N1
명사,noun,荒廃,こうはい,황폐,,,,荒廃 황폐 こうはい,N1
명사,noun,購買,こうばい,구매,,,,購買 구매 こうばい,N1
명사,noun,好評,こうひょう,호평,,,,好評 호평 こうひょう,N1
명사,noun,交付,こうふ,교부,,,,交付 교부 こうふ,N1
명사,noun,興奮,こうふん,흥분,,,"{""year"": ""2015""}",興奮 2015 흥분 こうふん,N1
명사,noun,公募,こうぼ,공모,,,,公募 공모 こうぼ,N1
명사,noun,合法,ごうほう,합법,,,,合法 합법 ごうほう,N1
명사,noun,効率,こうりつ,효율,,,,効率 효율 こうりつ,N1
명사,noun,口論,こうろん,말다툼,,,,口論 말다툼 こうろん,N1
명사,noun,護衛,ごえい,호위,,,,護衛 호위 ごえい,N1
명사,noun,互角,ごかく,"호각, 대등함",,,"{""year"": ""2019""}","互角 2019 호각, 대등함 ごかく",N1
명사,noun,小切手,こぎって,수표,,,,小切手 수표 こぎって,N1
명사,noun,顧客,こきゃく,"고객, 단골손님",,,,"顧客 고객, 단골손님 こきゃく",N1
명사,noun,酷使,こくし,혹사,,,,酷使 혹사 こくし,N1
명사,noun,告白,こくはく,고백,,,,告白 고백 こくはく,N1
명사,noun,極秘,ごくひ,극비,,,,極秘 극비 ごくひ,N1
명사,noun,極楽,ごくらく,극락,,,,極楽 극락 ごくらく,N1
명사,noun,心得,こころえ,① 소양 ② 마음가짐,,,,心得 ① 소양 ② 마음가짐 こころえ,N1
명사,noun,心掛け,こころがけ,① 소양 ② 마음가짐,,,,心掛け ① 소양 ② 마음가짐 こころがけ,N1
명사,noun,心構え,こころがまえ,"마음가짐, 각오",,,"{""year"": ""2014""}","心構え 2014 마음가짐, 각오 こころ가まえ",N1
명사,noun,志,こころざし,"포부, 뜻",,,,"志 포부, 뜻 こころざし",N1
명사,noun,誤差,ごさ,오차,,,,誤差 오차 ごさ,N1
명사,noun,孤児,こじ,고아,,,,孤児 고아 こじ,N1
명사,noun,故人,こじん,고인,,,,故人 고인 こじん,N1
명사,noun,個性,こせい,개성,,,,個性 개성 こせい,N1
명사,noun,小銭,こぜに,잔돈,,,,小銭 잔돈 こぜに,N1
명사,noun,古代,こだい,고대,,,,古代 고대 こだい,N1
명사,noun,誇張,こちょう,과장,,,,誇張 과장 こちょう,N1
명사,noun,国交,こっこう,국교,,,,国交 국교 こっこう,N1
명사,noun,骨董品,こっとうひん,골동품,,,,骨董品 골동품 こっとうひん,N1
명사,noun,事柄,ことがら,"사항, 내용",,,,"事柄 사항, 내용 ことがら",N1
명사,noun,固有,こゆう,고유,,,,固有 고유 こゆう,N1
명사,noun,雇用,こよう,고용,,,,雇用 고용 こよう,N1
명사,noun,暦,こよみ,달력,,,,暦 달력 こよみ,N1
명사,noun,孤立,こりつ,고립,,,,孤立 고립 こりつ,N1
명사,noun,根気,こんき,끈기,,,,根気 끈기 こんき,N1
명사,noun,根拠,こんきょ,근거,,,"{""year"": ""2011""}",根拠 2011 근거 こんきょ,N1
명사,noun,根性,こんじょう,근성,,,,根性 근성 こんじょう,N1
명사,noun,昆虫,こんちゅう,곤충,,,,昆虫 곤충 こんちゅう,N1
명사,noun,根底,こんてい,"근저, 밑바탕",,,,"根底 근저, 밑바탕 こんてい",N1
명사,noun,混同,こんどう,혼동,,,,混同 혼동 こんどう,N1
명사,noun,根本,こんぽん,근본,,,,根本 근본 こんぽん,N1
명사,noun,最悪,さいあく,최악,,,,最悪 최악 さいあく,N1
명사,noun,災害,さいがい,재해,,,,災害 재해 さいがい,N1
명사,noun,才覚,さいかく,"재치, 기지",,,,"才覚 재치, 기지 さいかく",N1
명사,noun,細工,さいく,세공,,,,細工 세공 さいく,N1
명사,noun,採掘,さいくつ,채굴,,,,採掘 채굴 さいくつ,N1
명사,noun,採決,さいけつ,"채결, 표결",,,,"採決 채결, 표결 さいけつ",N1
명사,noun,歳月,さいげつ,세월,,,,歳月 세월 さいげつ,N1
명사,noun,再建,さいけん,재건,,,,再建 재건 さいけん,N1
명사,noun,再現,さいげん,재현,,,,再現 재현 さいげん,N1
명사,noun,財源,ざ이げん,"재원, 수입원",,,,"財源 재원, 수입원 ざいげん",N1
명사,noun,在庫,ざいこ,재고,,,"{""year"": ""2018""}",在庫 2018 재고 ざいこ,N1
명사,noun,採算,さいさん,채산,,,,採算 채산 さいさん,N1
명사,noun,採取,さいしゅ,채취,,,,採取 채취 さいしゅ,N1
명사,noun,細心,さいしん,세심함,,,,細心 세심함 さいしん,N1
명사,noun,財政,ざいせい,재정,,,,財政 재정 ざいせい,N1
명사,noun,在籍,ざいせき,재적,,,"{""year"": ""2017""}",在籍 2017 재적 ざいせき,N1
명사,noun,最善,さいぜん,최선,,,,最善 최선 さいぜん,N1
명사,noun,採択,さいたく,채택,,,,採択 채택 さいたく,N1
명사,noun,財団,ざいだん,재단(단체),,,,財団 재단(단체) ざいだん,N1
명사,noun,栽培,さいばい,재배,,,"{""year"": ""2019""}",栽培 2019 재배 さいばい,N1
명사,noun,再発,さいはつ,재발,,,,再발 재발 さいはつ,N1
명사,noun,細胞,さいぼう,세포,,,,細胞 세포 さいぼう,N1
명사,noun,採用,さいよう,채용,,,,採用 채용 さいよう,N1
명사,noun,最良,さいりょう,최선,,,,最良 최선 さいりょう,N1
명사,noun,詐欺,さぎ,사기,,,,詐欺 사기 さぎ,N1
명사,noun,削減,さくげん,삭감,,,,削減 삭감 さくげん,N1
명사,noun,錯誤,さくご,착오,,,,錯誤 착오 さくご,N1
명사,noun,搾取,さくしゅ,착취,,,,搾取 착취 さくしゅ,N1
명사,noun,挿絵,さしえ,삽화,,,,挿絵 삽화 さしえ,N1
명사,noun,指図,さしず,지시,,,"{""year"": ""2017""}",指図 2017 지시 さしず,N1
명사,noun,差し引き,さしひき,차감,,,,差し引き 차감 さしひき,N1
명사,noun,座談会,ざだんかい,좌담회,,,,座談会 좌담회 ざだんかい,N1
명사,noun,錯覚,さっかく,착각,,,"{""year"": ""2015""}",錯覚 2015 착각 さっかく,N1
명사,noun,殺菌,さっきん,살균,,,"{""year"": ""2017""}",殺菌 2017 살균 さっきん,N1
명사,noun,察知,さっち,알아차림,,,"{""year"": ""2012""}",察知 2012 알아차림 さっち,N1
명사,noun,殺到,さっとう,"쇄도, 일시에 밀려듦",,,"{""year"": ""2015""}","殺到 2015 쇄도, 일시에 밀려듦 さっとう",N1
명사,noun,雑踏,ざっとう,"혼잡, 붐빔",,,"{""year"": ""2013""}","雑踏 2013 혼잡, 붐빔 ざっとう",N1
명사,noun,座標,ざひょう,좌표,,,,座標 좌표 ざひょう,N1
명사,noun,作用,さよう,작용,,,,作用 작용 さよう,N1
명사,noun,山岳,さんがく,산악,,,,山岳 산악 さんがく,N1
명사,noun,残金,ざんきん,잔금,,,,残金 잔금 ざんきん,N1
명사,noun,惨事,さんじ,참사,,,,惨事 참사 さんじ,N1
명사,noun,算出,さんしゅつ,산출,,,,算出 산출 さんしゅつ,N1
명사,noun,参照,さんしょう,참조,,,"{""year"": ""2016""}",参照 2016 참조 さんしょう,N1
명사,noun,残高,ざんだか,잔고,,,,残高 잔고 ざんだか,N1
명사,noun,産物,さんぶつ,산물,,,,産物 산물 さんぶつ,N1
명사,noun,酸味,さんみ,"산미, 산맛",,,,"酸味 산미, 산맛 さんみ",N1
명사,noun,山脈,さんみゃく,산맥,,,,山脈 산맥 さんみゃく,N1
명사,noun,仕上げ,しあげ,마무리,,,,仕上げ 마무리 しあげ,N1
명사,noun,支援,しえん,지원,,,"{""year"": ""2013""}",支援 2013 지원 しえん,N1
명사,noun,歯科,しか,치과,,,,歯科 치과 しか,N1
명사,noun,視覚,しかく,시각,,,,視覚 시각 しかく,N1
명사,noun,資格,しかく,자격,,,,資格 자격 しかく,N1
명사,noun,仕掛け,しかけ,"장치, 구조",,,,"仕掛け 장치, 구조 しかけ",N1
명사,noun,指揮,しき,지휘,,,,指揮 지휘 しき,N1
명사,noun,磁気,じき,"자기, 자력",,,,"磁気 자기, 자력 じき",N1
명사,noun,色彩,しきさい,색채,,,,色彩 색채 しきさい,N1
명사,noun,しきたり,しきたり,관례,,,,しきたり 관례,N1
명사,noun,資金,しきん,자금,,,,資金 자금 しきん,N1
명사,noun,しぐさ,しぐさ,행동,,,,しぐさ 행동,N1
명사,noun,仕組み,しくみ,"구조, 장치, 기구",,,"{""year"": ""2013""}","仕組み 2013 구조, 장치, 기구 しくみ",N1
명사,noun,施行,しこう,"시행, 실시",,,,"施行 시행, 실시 しこう",N1
명사,noun,試行,しこう,"시행, 시험적으로 행함",,,,"試行 시행, 시험적으로 행함 しこう",N1
명사,noun,志向,しこう,지향,,,,志向 지향 しこう,N1
명사,noun,事項,じこう,사항,,,,事項 사항 じこう,N1
명사,noun,自業自得,じごうじとく,자업자득,,,,自業自得 자업자득 じごうじとく,N1
명사,noun,嗜好品,しこうひん,기호품,,,,嗜好品 기호품 しこうひん,N1
명사,noun,示唆,しさ,"시사, 암시, 귀띔",,,,"示唆 시사, 암시, 귀띔 しさ",N1
명사,noun,自在,じざ이,"자재, 자유자재",,,,"自在 자재, 자유자재 じざい",N1
명사,noun,思索,しさく,사색,,,,思索 사색 しさく,N1
명사,noun,視察,しさつ,시찰,,,,視察 시찰 しさつ,N1
명사,noun,資産,しさん,자산,,,,資産 자산 しさん,N1
명사,noun,資質,ししつ,"자질, 천성",,,,"資質 자질, 천성 ししつ",N1
명사,noun,刺繍,ししゅう,"자수, 수를 놓은 것",,,,"刺繍 자수, 수를 놓은 것 ししゅう",N1
명사,noun,支障,ししょう,지장,,,"{""year"": ""2013""}",支障 2013 지장 ししょう,N1
명사,noun,辞職,じしょく,사직,,,,辞職 사직 じしょく,N1
명사,noun,施設,しせつ,시설,,,,施設 시설 しせつ,N1
명사,noun,視線,しせん,시선,,,,視선 시선 しせん,N1
명사,noun,自尊心,じそんしん,자존심,,,"{""year"": ""2016""}",自尊心 2016 자존심 じそんしん,N1
명사,noun,自他,じた,"자타, 자신과 남",,,,"自他 자타, 자신과 남 じた",N1
명사,noun,事態,じたい,사태,,,,事態 사태 じたい,N1
명사,noun,下心,したごころ,"속마음, 본심",,,,"下心 속마음, 본심 したごころ",N1
명사,noun,下地,したじ,"소질, 소양",,,,"下地 소질, 소양 したじ",N1
명사,noun,下調べ,したしらべ,예비 조사,,,,下調べ 예비 조사 したしらべ,N1
명사,noun,下取り,したどり,"보상 회수, 보상 판매",,,,"下取り 보상 회수, 보상 판매 したどり",N1
명사,noun,下火,したび,기세가 약해짐,,,,下火 기세가 약해짐 したび,N1
명사,noun,失格,しっかく,실격,,,,失格 실격 しっかく,N1
명사,noun,質疑,しつぎ,질의,,,,質疑 질의 しつぎ,N1
명사,noun,失脚,しっきゃく,실각,,,,失脚 실각 しっきゃく,N1
명사,noun,しつけ,しつけ,예의범절,,,,しつけ 예의범절,N1
명사,noun,実質,じっしつ,실질,,,,実質 실질 じっしつ,N1
명사,noun,実情,じつじょう,실정,,,"{""year"": ""2011""}",実情 2011 실정 じつじょう,N1
명사,noun,実践,じっせん,실천,,,,実践 실천 じっせん,N1
명사,noun,実態,じったい,실태,,,,実態 실태 じったい,N1
명사,noun,嫉妬,しっと,질투,,,,嫉妬 질투 しっと,N1
명사,noun,実費,じっぴ,"실비, 실제 비용",,,,"実費 실비, 실제 비용 じっぴ",N1
명사,noun,疾病,しっぺい,질병,,,,疾病 질병 しっぺい,N1
명사,noun,視点,してん,시점,,,,視点 시점 してん,N1
명사,noun,品揃え,しなぞろえ,"구색 갖추기, 여러 종류의 상품을 준비함",,,,"品揃え 구색 갖추기, 여러 종류의 상품을 준비함 しなぞろえ",N1
명사,noun,辞任,じにん,사임,,,"{""year"": ""2015""}",辞任 2015 사임 じにん,N1
명사,noun,地主,じぬし,"지주, 땅주인",,,,"地主 지주, 땅주인 じぬし",N1
명사,noun,司法,しほう,사법,,,,司法 사법 しほう,N1
명사,noun,志望,しぼう,지망,,,,志望 지망 しぼう,N1
명사,noun,脂肪,しぼう,지방,,,,脂肪 지방 しぼ우,N1
명사,noun,始末,しまつ,"경위, 자초지종, 전말",,,,"始末 경위, 자초지종, 전말 しまつ",N1
명사,noun,始末書,しまつしょ,시말서,,,,始末書 시말서 しまつしょ,N1
명사,noun,使命,しめい,사명,,,,使命 사명 しめい,N1
명사,noun,釈明,しゃくめい,해명,,,"{""year"": ""2011""}",釈明 2011 해명 しゃくめい,N1
명사,noun,社交,しゃこう,사교,,,,社交 사교 しゃこう,N1
명사,noun,謝罪,しゃざい,사죄,,,,謝罪 사죄 しゃざい,N1
명사,noun,謝絶,しゃぜつ,사절,,,,謝絶 사절 しゃぜつ,N1
명사,noun,斜面,しゃめん,경사면,,,,斜面 경사면 しゃめん,N1
명사,noun,収益,しゅうえき,수익,,,,収益 수익 しゅうえき,N1
명사,noun,就業,しゅうぎょう,취업,,,,就業 취업 しゅうぎょう,N1
명사,noun,従業員,じゅうぎょういん,종업원,,,,従業員 종업원 じゅうぎょういん,N1
명사,noun,襲撃,しゅうげき,습격,,,,襲撃 습격 しゅうげき,N1
명사,noun,収支,しゅうし,"수지, 수입과 지출",,,,"収支 수지, 수입과 지출 しゅうし",N1
명사,noun,従事,じゅうじ,종사,,,"{""year"": ""2019""}",従事 2019 종사 じゅうじ,N1
명사,noun,充実,じゅうじつ,충실,,,,充実 충실 じゅうじつ,N1
명사,noun,収集,しゅうしゅう,수집,,,,収集 수집 しゅうしゅう,N1
명사,noun,従順,じゅうじゅん,순종,,,,従順 순종 じゅうじゅん,N1
명사,noun,修飾,しゅうしょく,수식,,,,修飾 수식 しゅうしょく,N1
명사,noun,習性,しゅうせい,습성,,,,習性 습성 しゅうせい,N1
명사,noun,執着,しゅうちゃく,집착,,,"{""note"": ""しゅうじゃく으로도 읽음""}",執着 집착(しゅうじゃく으로도 읽음) しゅうちゃく,N1
명사,noun,修復,しゅうふく,"수복, 복원",,,"{""year"": ""2011""}","修復 2011 수복, 복원 しゅうふく",N1
